listing_id,name,street,type,bathrooms,district,region,planning_area,subszone,built_year,no_of_units,area_size,date_listed,price,bedrooms,tenure_remains,tenure_years
9966607,reignwood hamilton scotts,scotts road,apartment,3.0,9,central region,newton,newton circus,2012.0,56.0,2756.0,2021-11-12,10560000.0,3.0,1000000,999
3914081,pullman residences newton,18 dunearn road ,apartment,1.0,11,central region,novena,moulmein,1930.0,340.0,463.0,2021-12-27,1531200.0,1.0,1000000,999
7881021,dalvey haus,dalvey road,condominium,4.0,10,central region,tanglin,nassim,1930.0,17.0,2161.0,2022-01-05,8745000.0,4.5,1000000,999
6696745,the landmark,173 chin swee road ,condominium,2.0,3,central region,outram,pearl's hill,2020.0,396.0,752.0,2022-01-04,1911800.0,2.0,99,99
5380539,mori,guillemard road,apartment,3.0,14,central region,geylang,aljunied,2026.0,137.0,990.0,2021-12-19,1842500.0,3.0,1000000,999
2819323,park nova,18 tomlinson road ,apartment,3.0,10,central region,orchard,tanglin,1930.0,54.0,2207.0,2022-01-02,10634800.0,3.5,1000000,999
7267963,fyve derbyshire,5 derbyshire road ,apartment,2.0,11,central region,novena,moulmein,2021.0,71.0,797.0,2021-12-28,2042700.0,2.5,1000000,999
7657509,park place residences at plq,paya lebar road,apartment,1.0,14,central region,geylang,geylang east,2019.0,429.0,646.0,2021-11-18,1386000.0,2.0,99,99
6989663,martin modern,martin place,condominium,2.0,9,central region,river valley,institution hill,2021.0,450.0,1012.0,2021-12-21,3520000.0,3.0,99,99
3146569,sophia hills,mount sophia,condominium,1.0,9,central region,rochor,mount emily,2018.0,493.0,581.0,2021-12-16,1408000.0,2.0,99,99
8009835,ferraria park condominium,28 flora drive ,condominium,1.0,17,east region,pasir ris,flora drive,2009.0,472.0,646.0,2021-11-27,803000.0,1.0,1000000,999
4811998,citylights,jellicoe road,condominium,3.0,8,central region,kallang,lavender,2007.0,600.0,1841.0,2021-10-19,3630000.0,3.5,99,99
5371410,park nova,tomlinson road,apartment,4.0,10,central region,orchard,tanglin,1930.0,54.0,2905.0,2021-12-28,14693800.0,4.0,1000000,999
8136604,bliss@kovan,2b simon lane ,condominium,2.0,19,north-east region,hougang,kovan,2015.0,140.0,1765.0,2021-08-30,2035000.0,2.0,1000000,999
9733224,watertown,73 punggol central ,apartment,1.0,19,north-east region,punggol,punggol town centre,2017.0,992.0,581.0,2021-12-29,907500.0,1.0,99,99
2445396,kingsford waterbay,upper serangoon view,apartment,1.0,19,north-east region,hougang,kangkar,2018.0,1165.0,484.0,2021-10-12,701800.0,1.0,99,99
9393974,one draycott,draycott park,apartment,2.0,10,central region,newton,orange grove,1970.0,,731.0,2022-01-01,2453000.0,2.0,1000000,999
4513192,eight riversuites,whampoa east,condominium,2.0,12,central region,kallang,bendemeer,2016.0,862.0,699.0,2022-01-02,1188000.0,2.0,99,99
4543434,v on shenton,5a shenton way ,apartment,,1,central region,downtown core,cecil,2017.0,510.0,721.0,2021-07-05,1650000.0,0.0,99,99
7175872,normanton park,57 normanton park ,apartment,1.0,5,central region,queenstown,kent ridge,1930.0,1862.0,560.0,2021-12-06,1122100.0,1.0,99,99
8417966,kopar at newton,makeway avenue,apartment,3.0,9,central region,novena,moulmein,1930.0,378.0,915.0,2021-12-21,2349600.0,3.0,99,99
3130555,bartley vue,jalan bunga rampai,apartment,2.0,19,central region,toa payoh,joo seng,2026.0,115.0,947.0,2021-12-31,1841400.0,3.0,99,99
6420992,park nova,tomlinson road,apartment,3.0,10,central region,orchard,tanglin,1930.0,54.0,2207.0,2021-12-21,10634800.0,3.0,1000000,999
6604338,the florence residences,99 hougang avenue 2 ,apartment,5.0,19,north-east region,hougang,kovan,1930.0,1410.0,1668.0,2022-01-04,2860000.0,5.0,99,99
2902485,marina bay residences,marina boulevard,condominium,2.0,1,central region,downtown core,central subzone,2010.0,428.0,1130.0,2022-01-01,3102000.0,2.0,99,99
9861303,lumiere,mistri road,apartment,1.0,2,central region,downtown core,tanjong pagar,2010.0,168.0,678.0,2021-10-12,1526800.0,1.0,99,99
4096312,the reef at king’s dock,2 harbourfront avenue ,condominium,2.0,4,central region,bukit merah,maritime square,1960.0,429.0,980.0,2021-12-27,2536600.0,2.0,99,99
7424038,sixteen35 residences,16 lorong 35 geylang ,apartment,,14,central region,geylang,aljunied,2021.0,60.0,484.0,2021-11-09,987800.0,0.0,99,99
8174915,the florence residences,hougang avenue 2,apartment,2.0,19,north-east region,hougang,kovan,1930.0,1410.0,667.0,2021-12-28,1379400.0,2.0,99,99
1693493,sims urban oasis,10 sims drive ,condominium,1.0,14,central region,geylang,aljunied,2017.0,1024.0,624.0,2021-04-22,1199000.0,2.0,99,99
5994540,m5,5 jalan mutiara ,apartment,1.0,10,central region,tanglin,chatsworth,2018.0,33.0,441.0,2021-12-20,1152800.0,1.0,1000000,999
4686142,whitehaven,334 pasir panjang road ,apartment,2.0,5,central region,queenstown,pasir panjang 1,2016.0,120.0,786.0,2021-11-23,1518000.0,3.0,1000000,999
4443765,the sail @ marina bay,marina boulevard,apartment,2.0,1,central region,downtown core,central subzone,2008.0,1111.0,883.0,2021-10-12,2420000.0,2.0,99,99
4961188,royalgreen,anamalai avenue,condominium,2.0,10,central region,bukit timah,holland road,2021.0,285.0,667.0,2021-12-30,1780900.0,2.0,1000000,999
1632826,the clift,mccallum street,apartment,2.0,1,central region,downtown core,cecil,2011.0,312.0,775.0,2021-12-11,1738000.0,2.0,99,99
4915555,suites at orchard,38 suites at orchard ,apartment,1.0,9,central region,museum,dhoby ghaut,2014.0,118.0,548.0,2021-04-29,1485000.0,1.0,99,99
2970588,viva vista,3 south buona vista road ,apartment,1.0,5,central region,queenstown,pasir panjang 1,2014.0,144.0,377.0,2021-07-05,713900.0,1.0,1000000,999
3181757,sims urban oasis,6 sims drive ,condominium,3.0,14,central region,geylang,aljunied,2017.0,1024.0,1442.0,2021-12-26,2695000.0,4.0,99,99
3056557,royalgreen,anamalai avenue,condominium,2.0,10,central region,bukit timah,holland road,2021.0,285.0,807.0,2021-12-27,2090000.0,3.0,1000000,999
5653299,sengkang grand residences,compassvale bow,apartment,2.0,19,north-east region,sengkang,compassvale,2023.0,680.0,936.0,2021-12-19,1691800.0,3.0,99,99
3790275,skysuites@anson,8 enggor street ,apartment,2.0,2,central region,downtown core,tanjong pagar,2014.0,360.0,699.0,2021-10-30,1760000.0,2.0,99,99
1535705,parc komo,upper changi road north,apartment,1.0,17,east region,pasir ris,flora drive,1930.0,276.0,560.0,2021-12-19,946000.0,1.5,1000000,999
7534728,mooi residences,holland road,apartment,2.0,10,central region,bukit timah,leedon park,1930.0,24.0,883.0,2021-12-15,2516800.0,3.0,1000000,999
3427172,la mariposa,mangis road,apartment,4.0,15,central region,geylang,geylang east,2021.0,17.0,1335.0,2021-12-28,2564100.0,4.0,1000000,999
7083450,10 evelyn,10 evelyn road ,apartment,2.0,11,central region,novena,moulmein,2020.0,56.0,732.0,2021-12-08,2131800.0,2.5,1000000,999
5131486,suites at orchard,38 handy road ,apartment,2.0,9,central region,museum,dhoby ghaut,2014.0,118.0,1367.0,2021-12-20,2739000.0,2.0,99,99
2860250,one shenton,1 shenton way ,apartment,1.0,1,central region,downtown core,cecil,2011.0,341.0,947.0,2021-12-28,1848000.0,1.0,99,99
9741001,leedon residence,leedon residence,condominium,2.0,10,central region,bukit timah,farrer court,2015.0,381.0,1044.0,2021-10-03,3168000.0,2.0,1000000,999
3661296,foresque residences,petir road,condominium,3.0,23,west region,bukit panjang,dairy farm,2014.0,496.0,1184.0,2021-11-27,1540000.0,3.0,99,99
3873407,flower road,flower road,condominium,3.0,19,central region,southern islands,sentosa,1998.0,,1097.0,2021-11-26,1966800.0,4.0,1000000,999
4181428,spottiswoode 18,spottiswoode park road,apartment,2.0,2,central region,bukit merah,everton park,2014.0,251.0,710.0,2021-11-06,1452000.0,1.0,1000000,999
8990346,phoenix avenue,phoenix avenue,condominium,2.0,23,west region,bukit batok,gombak,2024.0,,721.0,2022-01-02,1155000.0,2.0,0,99
1029933,l'viv,23 newton road ,apartment,2.0,11,central region,novena,moulmein,2013.0,147.0,1001.0,2022-01-02,2420000.0,2.0,1000000,999
2605633,singa hills,33 jalan singa ,apartment,1.0,14,east region,bedok,kaki bukit,2016.0,58.0,463.0,2021-09-01,781000.0,1.0,1000000,999
2225094,wilshire residences,farrer road,apartment,2.0,10,central region,tanglin,tyersall,2024.0,85.0,646.0,2021-12-08,1741000.0,2.0,1000000,999
4881003,elizabeth heights,cairnhill road,condominium,4.0,9,central region,newton,cairnhill,1983.0,90.0,2530.0,2021-12-25,6050000.0,4.0,1000000,999
5312099,tivoli grande,128 koon seng road ,apartment,2.0,15,central region,marine parade,katong,2012.0,82.0,1141.0,2022-01-02,1738000.0,2.0,1000000,999
1023870,caspian,lakeside drive,condominium,3.0,22,west region,jurong west,taman jurong,2012.0,712.0,1238.0,2021-11-21,1606000.0,3.0,99,99
8249850,forte suites,88 mergui road ,apartment,2.0,8,central region,kallang,kampong java,2016.0,106.0,603.0,2021-11-16,1265000.0,2.0,1000000,999
4093795,midtown modern,tan quee lan street,apartment,3.0,7,central region,downtown core,bugis,1930.0,558.0,904.0,2021-12-29,2601500.0,3.0,99,99
1195090,m66,66 moonstone lane ,apartment,2.0,12,central region,kallang,bendemeer,2015.0,70.0,775.0,2021-09-05,1232000.0,3.0,1000000,999
6608094,casa cambio,lim tua tow road,condominium,2.0,19,north-east region,serangoon,serangoon central,2014.0,198.0,861.0,2021-11-29,1430000.0,2.0,1000000,999
3590092,normanton park,57 normanton park ,apartment,,5,central region,queenstown,kent ridge,1930.0,1862.0,527.0,2021-12-22,1056000.0,1.5,99,99
5324922,affinity at serangoon,serangoon north avenue 1,apartment,3.0,19,north-east region,serangoon,serangoon garden,2024.0,1052.0,1410.0,2021-12-16,2411200.0,4.0,99,99
7283058,parc centennial,kampong java road,apartment,4.0,9,central region,novena,moulmein,2011.0,51.0,2885.0,2021-12-29,5280000.0,4.0,1000000,999
3648581,marina collection,15 cove drive ,condominium,6.0,4,central region,southern islands,sentosa,2011.0,124.0,2788.0,2021-10-12,5863000.0,4.0,99,99
9728336,hyll on holland,holland road,condominium,1.0,10,central region,bukit timah,leedon park,1985.0,319.0,614.0,2022-01-01,1540000.0,2.0,1000000,999
8772821,urban lofts,rangoon road,apartment,2.0,8,central region,kallang,kampong java,2010.0,46.0,667.0,2021-11-26,957000.0,1.0,1000000,999
4647607,laurel tree,42 hillview terrace ,apartment,1.0,23,west region,bukit batok,guilin,2016.0,70.0,463.0,2021-12-18,822800.0,1.0,1000000,999
1584531,peak residence,333 thomson road ,condominium,2.0,11,central region,novena,malcolm,2025.0,90.0,829.0,2021-12-26,2093100.0,2.5,1000000,999
4244845,eden residences capitol,11 stamford road ,apartment,6.0,6,central region,downtown core,city hall,2016.0,39.0,3369.0,2021-09-30,12963700.0,4.0,99,99
3151850,botanique at bartley,235 botanique at bartley ,condominium,,19,north-east region,serangoon,upper paya lebar,2019.0,797.0,1033.0,2021-05-14,1892000.0,3.0,99,99
9988252,riversails,24 upper serangoon crescent ,condominium,2.0,19,north-east region,hougang,hougang east,2016.0,920.0,870.0,2021-05-30,1023000.0,2.5,99,99
4266344,lucida,suffolk road,apartment,,11,central region,novena,moulmein,2011.0,62.0,1066.0,2021-11-06,1925000.0,2.0,1000000,999
1119202,marina one residences,23 marina way ,apartment,1.0,1,central region,downtown core,central subzone,2017.0,1042.0,700.0,2021-12-31,1562000.0,1.0,99,99
8165460,15 holland hill,holland hill,apartment,5.0,10,central region,bukit timah,leedon park,1930.0,57.0,2303.0,2021-12-14,7647200.0,4.0,1000000,999
9431652,the coast at sentosa cove,ocean drive,condominium,3.0,4,central region,southern islands,sentosa,2009.0,249.0,2024.0,2022-01-05,4398900.0,3.0,99,99
2357489,the peak @ cairnhill ii,61 cairnhill circle ,apartment,2.0,9,central region,newton,cairnhill,2015.0,60.0,829.0,2021-12-25,2729100.0,2.0,1000000,999
8482382,katong regency,tanjong katong road,apartment,1.0,15,central region,geylang,geylang east,2015.0,244.0,549.0,2021-10-07,1383800.0,1.0,1000000,999
6562357,ascentia sky,alexandra view,condominium,2.0,3,central region,bukit merah,redhill,2013.0,373.0,1012.0,2022-01-03,2068000.0,2.0,99,99
4161672,yishun emerald,canberra drive,condominium,3.0,27,north region,yishun,yishun west,2002.0,436.0,1023.0,2021-11-27,1029600.0,2.0,99,99
8891560,the vermont on cairnhill,cairnhill rise,apartment,6.0,9,central region,newton,cairnhill,2013.0,158.0,6060.0,2021-10-12,12760000.0,6.0,1000000,999
8511722,the tennery,3 woodlands road ,apartment,1.0,23,west region,choa chu kang,teck whye,2014.0,338.0,614.0,2021-05-07,803000.0,1.0,99,99
5410614,icon,gopeng street,apartment,2.0,2,central region,downtown core,tanjong pagar,2007.0,646.0,1281.0,2021-12-30,2398000.0,2.0,99,99
6198198,forett@bukit timah,32 toh tuck road ,apartment,3.0,21,central region,bukit timah,anak bukit,1930.0,,1302.0,2021-11-05,3029400.0,4.0,1000000,999
8250385,centra heights,sims avenue,apartment,1.0,14,central region,geylang,aljunied,2014.0,90.0,431.0,2021-09-26,825000.0,1.0,1000000,999
3476935,one pearl bank,1 pearl bank ,apartment,3.0,3,central region,outram,pearl's hill,1930.0,774.0,1152.0,2021-12-12,2912800.0,3.0,99,99
4335530,the azure,201 ocean drive ,condominium,4.0,4,central region,southern islands,sentosa,2008.0,116.0,2508.0,2021-08-08,5445000.0,3.5,99,99
5985321,bartley vue,6 jalan bunga rampai ,apartment,2.0,19,central region,toa payoh,joo seng,2026.0,115.0,731.0,2021-12-28,1492700.0,2.0,99,99
2037054,guillemard road,guillemard road,condominium,1.0,14,central region,geylang,aljunied,1994.0,,495.0,2021-09-22,979000.0,1.0,1000000,999
9982392,the gazania,5 how sun drive ,condominium,1.0,19,north-east region,serangoon,upper paya lebar,1930.0,250.0,700.0,2021-12-26,1668700.0,2.5,1000000,999
4775383,parc canberra,19 canberra walk ,condominium,2.0,27,north region,sembawang,sembawang east,1960.0,496.0,818.0,2021-12-31,990000.0,3.0,99,99
8899353,the woodleigh residences,13 bidadari park drive ,apartment,2.0,13,central region,toa payoh,bidadari,1960.0,667.0,850.0,2022-01-03,1980000.0,3.0,99,99
7456366,infini at east coast,east coast road,apartment,2.0,15,east region,bedok,frankel,2022.0,36.0,969.0,2021-12-08,1969000.0,3.0,1000000,999
3006715,south beach residences,beach road,apartment,,7,central region,downtown core,city hall,2016.0,190.0,936.0,2021-10-12,3713600.0,2.0,99,99
9252075,spazio @ kovan,upper serangoon road,apartment,2.0,19,north-east region,hougang,kovan,2016.0,48.0,752.0,2021-12-06,1188000.0,3.0,1000000,999
5254886,marina one residences,21 marina way ,apartment,1.0,1,central region,downtown core,central subzone,2017.0,1042.0,678.0,2021-10-02,1769100.0,1.0,99,99
3059162,forestville,28 woodlands drive 16 ,condominium,2.0,25,north region,woodlands,woodlands south,2016.0,653.0,1066.0,2021-09-17,1098900.0,3.0,99,99
7486847,the florence residences,89 hougang avenue 2 ,apartment,2.0,19,north-east region,hougang,kovan,1930.0,1410.0,667.0,2021-12-16,1395800.0,2.0,99,99
8357237,eight riversuites,whampoa east,condominium,2.0,12,central region,kallang,bendemeer,2016.0,862.0,700.0,2021-12-20,1265000.0,2.0,99,99
8609407,martin modern,martin place,condominium,2.0,9,central region,river valley,institution hill,2021.0,450.0,1087.0,2022-01-01,3410000.0,3.0,99,99
5323152,the lumos,leonie hill,apartment,1.0,9,central region,river valley,leonie hill,2011.0,53.0,699.0,2021-11-27,1947000.0,1.0,1000000,999
4650376,urban resort condominium,cairnhill road,condominium,6.0,9,central region,newton,cairnhill,2013.0,64.0,2551.0,2021-12-04,9680000.0,4.0,1000000,999
6482993,seascape,55 cove way ,condominium,3.0,4,central region,southern islands,sentosa,2011.0,151.0,2852.0,2021-11-07,6762000.0,4.0,99,99
6178245,canninghill piers,clarke quay,apartment,2.0,6,central region,singapore river,clarke quay,1970.0,696.0,829.0,2022-01-05,2415600.0,2.0,99,99
9695359,h2o residences,fernvale link,condominium,2.0,28,north-east region,sengkang,fernvale,2015.0,521.0,883.0,2021-10-24,1031800.0,2.0,99,99
5613386,the wisteria,yishun ring road,apartment,2.0,27,north region,yishun,yishun south,2018.0,216.0,969.0,2021-12-27,1325500.0,3.0,99,99
2396140,haus on handy,30 handy road ,condominium,,9,central region,museum,dhoby ghaut,2023.0,188.0,635.0,2021-12-30,1841400.0,2.0,99,99
3686542,penrose,sims drive,apartment,3.0,14,central region,geylang,aljunied,1960.0,566.0,1184.0,2022-01-02,2118600.0,3.0,99,99
6895614,city square residences,8 kitchener link ,condominium,1.0,8,central region,kallang,lavender,2008.0,910.0,571.0,2021-12-08,1079800.0,1.0,1000000,999
3591808,midwood,hillview rise,condominium,1.0,23,west region,bukit batok,hillview,1930.0,564.0,635.0,2021-12-30,1254000.0,2.0,99,99
3965015,nouvel 18,18 anderson road ,condominium,4.0,10,central region,newton,orange grove,2014.0,156.0,1679.0,2021-10-18,6362400.0,3.0,1000000,999
7904060,parc greenwich,fernvale lane,condominium,,28,north-east region,sengkang,fernvale,2026.0,496.0,1216.0,2021-12-17,1485000.0,3.0,99,99
5044135,the avenir,river valley close,condominium,2.0,9,central region,river valley,institution hill,2023.0,376.0,1528.0,2021-12-31,4802600.0,3.0,1000000,999
6065998,midtown modern,tan quee lan street,apartment,2.0,7,central region,downtown core,bugis,1930.0,558.0,900.0,2021-12-30,2407800.0,3.0,99,99
7557051,nouvel 18,anderson road,condominium,4.0,10,central region,newton,orange grove,2014.0,156.0,6458.0,2021-11-20,39462500.0,5.0,1000000,999
9708162,forett@bukit timah,32 toh tuck road ,apartment,4.0,21,central region,bukit timah,anak bukit,1930.0,,1884.0,2021-09-22,4363700.0,5.0,1000000,999
2631409,normanton park,normanton park,apartment,4.0,5,central region,queenstown,kent ridge,1930.0,1862.0,1615.0,2022-01-05,3168000.0,5.0,99,99
2099693,the lakefront residences,lakeside drive,condominium,2.0,22,west region,jurong west,taman jurong,2014.0,629.0,721.0,2021-11-05,1375000.0,2.0,99,99
4013058,midtown modern,tan quee lan street,apartment,2.0,7,central region,downtown core,bugis,1930.0,558.0,904.0,2022-01-01,2636700.0,3.0,99,99
5961636,the gazania,7 how sun drive ,condominium,4.0,19,north-east region,serangoon,upper paya lebar,1930.0,250.0,1808.0,2021-12-29,4067800.0,4.0,1000000,999
3805046,chelsea gardens,walshe road,condominium,5.0,10,central region,tanglin,nassim,2000.0,40.0,1959.0,2021-12-28,4455000.0,4.0,1000000,999
3313713,sky green,macpherson road,condominium,1.0,13,central region,geylang,macpherson,2015.0,176.0,495.0,2022-01-04,990000.0,1.0,1000000,999
3122394,canberra residences,canberra drive,condominium,2.0,27,north region,sembawang,sembawang springs,2013.0,320.0,1528.0,2021-10-12,1650000.0,3.0,99,99
8106364,mayfair modern,2 rifle range road ,condominium,1.0,21,central region,bukit timah,swiss club,2021.0,171.0,517.0,2022-01-01,1053800.0,1.0,99,99
5765641,reflections at keppel bay,8 keppel bay view ,condominium,2.0,4,central region,bukit merah,maritime square,2011.0,1129.0,1776.0,2021-12-21,3671800.0,3.0,99,99
